UGCA281         12 26 16.0  +48 29 37   5.70  15.40  11   0.01  15.17  0.05  15.16  0.03
UGC7559         12 27 05.1  +37 08 33   4.87  14.20  10   0.01  15.09  0.06  15.00  0.03
UGC7577         12 27 40.9  +43 29 44   2.58  12.80  10   0.02  14.82  0.05  14.49  0.03
UGC7584         12 28 02.9  +22 35 22   7.30  16.20   9   0.02  17.01  0.05  16.70  0.03
LSBCF573-01     12 28 05.4  +22 17 27   7.20  17.00  10   0.02  18.12  0.06  17.75  0.03
NGC4449         12 28 11.2  +44 05 36   4.21  10.00  10   0.02  10.83  0.05  10.80  0.03
UGC7599         12 28 28.5  +37 14 01   6.90  14.88   8   0.02  16.04  0.05  15.96  0.04
UGC7605         12 28 38.7  +35 43 03   4.43  14.80  10   0.01  15.78  0.05  15.62  0.03
NGC4455         12 28 44.1  +22 49 21   7.80  14.00   7   0.02  14.43  0.05  14.16  0.03
UGC7608         12 28 45.3  +43 13 35   7.80  13.70  10   0.02  14.74  0.06  14.70  0.03
NGC4460         12 28 45.5  +44 51 51   9.60  12.80  -1   0.02  15.53  0.05  14.77  0.03
MCG+07-26-011   12 28 52.2  +42 10 41   6.00  16.33   8   0.02  17.26  0.05  16.77  0.03
UGC7639         12 29 53.4  +47 31 52   8.00  13.99  10   0.01  16.13  0.05  15.72  0.03
MCG+07-26-012   12 30 23.8  +42 54 06   6.40  16.47   6   0.02  17.16  0.05  16.76  0.03
NGC4485         12 30 31.1  +41 42 01   7.10  12.32  10   0.02  13.47  0.05  13.28  0.03
NGC4490         12 30 36.1  +41 38 34   8.00  10.22   7   0.02  11.98  0.05  11.53  0.03
UGC7678         12 32 00.7  +39 49 59   9.30  16.00   6   0.02  15.42  0.06  15.12  0.03
UGC7690         12 32 26.8  +42 42 18   7.70  13.10  10   0.03  14.66  0.05  14.29  0.03
UGC7699         12 32 48.0  +37 37 18   6.80  13.60   6   0.01  14.72  0.05  14.43  0.04
UGC7698         12 32 54.4  +31 32 28   6.10  13.00  10   0.02  14.70  0.06  14.54  0.03
UGC7719         12 34 00.6  +39 01 10   9.40  15.30   8   0.02  15.93  0.05  15.73  0.04
NGC4534         12 34 05.4  +35 31 08  10.80  13.00   8   0.01  13.92  0.05  13.82  0.03
UGC7774         12 36 22.5  +40 00 19   7.40  15.02   7   0.02  16.33  0.05  15.76  0.03
UGCA290         12 37 21.8  +38 44 38   6.70  15.74  11   0.01  15.88  0.06  15.92  0.04
UGCA292         12 38 40.0  +32 46 01   3.62  16.10  10   0.02  16.20  0.05  16.21  0.03
M104            12 39 59.4  -11 37 23   9.30   8.98   1   0.05  14.54  0.06  13.39  0.05
NGC4605         12 40 00.3  +61 36 29   5.47  10.89   5   0.01  12.97  0.06  12.56  0.04
NGC4618         12 41 32.7  +41 09 04   7.80  11.22   8   0.02  12.80  0.05  12.54  0.03
NGC4625         12 41 52.6  +41 16 26   8.70  12.92   9   0.02  14.49  0.05  14.20  0.04
NGC4631         12 42 08.0  +32 32 26   8.10   9.80   7   0.02  11.29  0.05  11.07  0.03
UGC7866         12 42 15.1  +38 30 12   4.57  13.70  10   0.02  14.62  0.05  14.54  0.03
NGC4656         12 43 57.7  +32 10 05   8.60  10.96   9   0.01  11.47  0.05  11.48  0.03
UGC7916         12 44 25.1  +34 23 12   8.20  15.00  10   0.02  15.73  0.05  15.56  0.06
ESO381-G020     12 46 00.4  -33 50 17   5.44  14.70  10   0.07  15.12  0.09  14.84  0.04
UGCA298         12 46 55.4  +26 33 51  10.30  15.60  -3   0.01  17.70  0.09  17.00  0.04
UGC7950         12 46 56.4  +51 36 46   7.90  15.10  10   0.02  15.23  0.05  15.01  0.03
UGC7949         12 46 59.8  +36 28 35   9.90  15.12  10   0.02  15.95  0.06  15.81  0.03
NGC4707         12 48 22.9  +51 09 53   7.40  13.40   9   0.01  15.05  0.05  14.92  0.04
NGC4736         12 50 53.0  +41 07 14   4.66   9.00   2   0.02  11.75  0.05  11.35  0.04
UGC8024         12 54 05.2  +27 08 55   4.30  13.90  10   0.01  14.79  0.05  14.82  0.06
UGC8055         12 56 04.3  +03 48 43   6.60  17.00  10   0.03  16.70  0.07  16.57  0.05
NGC4826         12 56 43.7  +21 40 52   7.50   9.36   2   0.04  13.51  0.08  12.55  0.03
UGC8091         12 58 40.4  +14 13 03   2.08  14.68  10   0.03  15.21  0.05  15.16  0.04
UGC8146         13 02 08.1  +58 42 05  10.60  14.40   6   0.01  15.71  0.05  15.34  0.03
UGCA319         13 02 14.4  -17 14 15   7.40  15.00   9   0.08  16.58  0.05  16.10  0.03
UGCA320         13 03 16.8  -17 25 23   7.20  13.50   9   0.08  13.93  0.09  13.71  0.04
NGC4945         13 05 27.5  -49 28 06   3.60   9.30   6   0.18  99.99 99.99  99.99 99.99
UGC8188         13 05 49.5  +37 36 18   4.49  12.00   9   0.01  13.35  0.05  13.14  0.04
UGC8201         13 06 24.8  +67 42 25   4.57  12.80  10   0.02  14.49  0.05  14.16  0.03
MCG-03-34-002   13 07 56.6  -16 41 21  10.20  14.80   4   0.08  16.10  0.05  15.75  0.03
UGC8215         13 08 03.6  +46 49 41   4.55  16.08  10   0.01  17.64  0.05  17.34  0.03
UGC8245         13 08 34.2  +78 56 13   3.60  15.20  10   0.03  16.49  0.05  16.01  0.03
NGC5023         13 12 12.1  +44 02 20   5.40  12.80   6   0.02  14.65  0.05  14.25  0.03
CGCG217-018     13 12 51.8  +40 32 35   8.20  15.10  10   0.01  16.60  0.05  16.15  0.03
UGC8308         13 13 22.7  +46 19 13   4.19  15.54  10   0.01  16.31  0.05  16.24  0.03
UGC8313         13 13 54.1  +42 12 36   8.70  14.78   5   0.01  16.32  0.05  16.00  0.03
UGC8320         13 14 27.9  +45 55 09   4.33  13.11  10   0.02  14.53  0.05  14.18  0.05
UGC8331         13 15 30.3  +47 29 56   8.20  14.31  10   0.01  15.70  0.05  15.47  0.10
NGC5055         13 15 49.2  +42 01 49   7.50   9.31   4   0.02  12.30  0.05  11.74  0.04
NGC5068         13 18 54.6  -21 02 20   6.20  10.70   6   0.10  11.94  0.09  11.55  0.04
NGC5102         13 21 57.6  -36 37 49   3.40  10.35  -3   0.05  99.99 99.99  99.99 99.99
NGC5128         13 25 27.6  -43 01 09   3.66   7.84  -2   0.11  11.95  0.05  11.04  0.03
IC4247          13 26 44.4  -30 21 45   4.97  14.60   2   0.06  15.96  0.05  15.54  0.03
ESO324-G024     13 27 37.3  -41 28 50   3.73  12.90  10   0.11  14.45  0.06  14.00  0.06
NGC5204         13 29 36.2  +58 25 06   4.65  11.70   9   0.01  12.92  0.05  12.70  0.03
NGC5194         13 29 52.7  +47 11 43   8.00   8.96   4   0.04  11.03  0.05  10.55  0.03
NGC5195         13 29 58.7  +47 16 05   8.00  10.45   2   0.04  14.64  0.06  13.81  0.03
UGC8508         13 30 44.4  +54 54 36   2.58  13.94  10   0.02  99.99 99.99  99.99 99.99
SBS1331+493     13 33 22.9  +49 06 06   9.30  16.50  11   0.01  99.99 99.99  99.99 99.99
NGC5206         13 33 43.8  -48 09 04   3.60  12.00  -3   0.12  99.99 99.99  99.99 99.99
NGC5229         13 34 02.7  +47 54 55   5.10  14.18   7   0.02  15.71  0.06  15.36  0.03
NGC5238         13 34 42.7  +51 36 51   5.20  13.60   8   0.01  15.19  0.05  14.97  0.03
ESO270-G017     13 34 47.3  -45 32 51   8.90  12.00   4   0.11  99.99 99.99  99.99 99.99
[KK98]208       13 36 35.5  -29 34 17   4.68  14.30  -1   0.04  23.75 99.99  23.90 99.99
NGC5236         13 37 00.8  -29 51 59   4.47   8.20   5   0.07  10.07  0.05   9.51  0.04
ESO444-G084     13 37 20.1  -28 02 46   4.61  15.50  10   0.07  16.02  0.06  15.77  0.03
UGC8638         13 39 19.4  +24 46 32   4.27  15.00  10   0.01  15.76  0.05  15.58  0.03
UGC8651         13 39 53.8  +40 44 21   3.14  14.45  10   0.01  15.57  0.05  15.45  0.03
NGC5253         13 39 55.9  -31 38 24   3.15  10.90  11   0.06  12.32  0.05  11.91  0.03
IC4316          13 40 18.4  -28 53 32   4.40  14.60  10   0.05  16.10  0.06  15.96  0.04
NGC5264         13 41 36.9  -29 54 50   4.53  12.60   9   0.05  14.90  0.05  14.28  0.08
UGC8683         13 42 32.4  +39 39 30   9.60  15.60  10   0.01  16.04  0.06  15.81  0.03
ESO325-G011     13 45 00.5  -41 51 40   3.40  14.00  10   0.09  99.99 99.99  99.99 99.99
ESO383-G087     13 49 17.8  -36 03 42   3.45  11.70   8   0.07  99.99 99.99  99.99 99.99
ESO383-G091     13 50 32.3  -37 17 20   3.60  14.43   7   0.08  17.25  0.12  99.99 99.99
UGC8760         13 50 50.6  +38 01 09   3.22  14.45  10   0.02  15.83  0.05  15.60  0.04
UGC8837         13 54 45.7  +53 54 03   8.30  13.71  10   0.01  99.99 99.99  99.99 99.99
UGC8833         13 54 48.7  +35 50 15   3.08  15.15  10   0.01  16.64  0.05  16.42  0.04
ESO384-G016     13 57 01.5  -35 20 02   4.53  15.00  10   0.07  18.53  0.23  17.50  0.08
NGC5457         14 03 12.5  +54 20 55   6.70   8.31   6   0.01   9.96  0.05   9.80  0.03
NGC5408         14 03 21.0  -41 22 44   4.81  12.20  10   0.07  99.99 99.99  99.99 99.99
NGC5474         14 05 01.5  +53 39 45   7.20  11.82   6   0.01  12.89  0.05  12.79  0.04
NGC5477         14 05 33.1  +54 27 39   7.70  14.24   9   0.01  14.87  0.06  14.88  0.04
KKR03           14 07 10.7  +35 03 37   1.97  17.84  10   0.01  18.38  0.06  18.17  0.04
Circinus        14 13 09.3  -65 20 21   2.80  12.10   3   1.46  99.99 99.99  99.99 99.99
KUG1413+573     14 15 09.4  +57 05 15   7.40  16.10  10   0.01  17.27  0.08  17.10  0.05
UGC9128         14 15 56.5  +23 03 19   2.21  14.46  10   0.02  16.21  0.05  15.83  0.03
SBS1415+437     14 17 01.4  +43 30 05   9.50  18.00  11   0.01  15.93  0.06  15.77  0.04
NGC5585         14 19 48.2  +56 43 46   5.70  11.20   7   0.02  13.03  0.05  12.72  0.03
UGC9211         14 22 32.2  +45 23 02  10.70  14.80  10   0.01  16.08  0.06  15.89  0.04
NGC5608         14 23 17.9  +41 46 33  10.20  14.10  10   0.01  15.12  0.05  14.88  0.04
UGC9240         14 24 43.4  +44 31 33   2.79  13.31  10   0.01  14.80  0.05  14.55  0.03
UKS1424-460     14 28 03.7  -46 18 06   3.58  16.50  10   0.13  99.99 99.99  99.99 99.99
ESO222-G010     14 35 02.6  -49 25 14   5.40  16.33  10   0.27  99.99 99.99  99.99 99.99
UGC9405         14 35 24.4  +57 15 19   8.00  14.57  10   0.01  16.74  0.06  16.37  0.03
MRK475          14 39 05.4  +36 48 21   9.00  15.50  11   0.01  17.39  0.05  17.16  0.03
ESO272-G025     14 43 25.5  -44 42 19   5.60  14.93   8   0.16  99.99 99.99  99.99 99.99
UGC9497         14 44 12.8  +42 37 44  10.00  15.90   6   0.01  16.33  0.06  16.21  0.04
NGC5832         14 57 45.7  +71 40 56   8.80  12.90   3   0.03  14.56  0.05  14.28  0.03
ESO223-G009     15 01 08.7  -48 17 26   6.49  13.00  10   0.26  99.99 99.99  99.99 99.99
UGC9660         15 01 09.3  +44 41 53  10.20  14.20   4   0.02  15.82  0.05  15.48  0.03
ESO274-G001     15 14 13.6  -46 48 36   3.09  11.70   7   0.25  99.99 99.99  99.99 99.99
NGC5949         15 28 00.7  +64 45 47   8.50  13.40   4   0.02  15.14  0.05  14.70  0.03
UGC9893         15 32 57.3  +46 27 10  10.90  15.00   7   0.01  16.66  0.05  16.29  0.03
UGC9992         15 41 47.8  +67 15 15   8.60  14.86  10   0.04  16.30  0.07  16.00  0.03
LEDA100404      16 08 58.9  +17 30 25   6.80  17.40   9   0.05  99.99 99.99  99.99 99.99
ESO137-G018     16 20 59.2  -60 29 16   6.40  12.20   5   0.25  99.99 99.99  99.99 99.99
ESO179-IG013    16 47 20.0  -57 26 28   9.00  15.00   9   0.27  99.99 99.99  99.99 99.99
UGC10669        17 00 25.3  +70 17 24   9.20  16.30  10   0.03  18.33  0.15  17.73  0.07
UGC10736        17 08 05.0  +69 27 50   9.80  15.10   8   0.03  15.94  0.09  15.57  0.03
IC4662          17 47 06.4  -64 38 25   2.44  11.70  10   0.07  12.43  0.05  12.35  0.03
NGC6503         17 49 27.1  +70 08 40   5.27  10.91   6   0.03  13.15  0.05  12.71  0.03
ESO140-G019     18 22 46.4  -62 16 13  10.80  16.80  10   0.08  99.99 99.99  99.99 99.99
IC4710          18 28 38.1  -66 58 54   7.70  12.50   9   0.09  99.99 99.99  99.99 99.99
NGC6689         18 34 50.1  +70 31 27   9.80  13.10   6   0.07  99.99 99.99  99.99 99.99
ESO104-G022     18 55 41.2  -64 48 39   8.70  15.50  10   0.08  99.99 99.99  99.99 99.99
NGC6744         19 09 46.2  -63 51 25   9.40   9.10   4   0.04  11.14  0.07  10.69  0.03
ESO104-G044     19 11 23.1  -64 13 09   8.40  14.90   9   0.04  17.28  0.06  16.64  0.04
NGC6789         19 16 41.9  +63 58 18   3.60  14.00  10   0.07  16.22  0.05  15.65  0.03
ESO594-G004     19 29 59.0  -17 40 41   1.04  13.99  10   0.12  14.89  0.12  14.65  0.03
IC4870          19 37 37.6  -65 48 43   9.90  14.40  10   0.11  14.63  0.13  14.43  0.04
NGC6822         19 44 56.6  -14 47 21   0.50   9.31  10   0.23  10.08  0.05   9.62  0.07
IC4951          20 09 31.2  -61 50 47   9.30  13.90   8   0.04  15.22  0.05  14.94  0.04
UGC11583        20 30 15.3  +60 26 25   5.90  15.70  10   0.31  99.99 99.99  99.99 99.99
LEDA166192      20 30 32.9  +60 21 17   5.90  16.50   8   0.28  99.99 99.99  99.99 99.99
LEDA166193      20 31 32.0  +60 48 44   5.90  16.70  10   0.45  99.99 99.99  99.99 99.99
NGC6946         20 34 52.3  +60 09 14   5.90   9.61   6   0.34  10.29  0.34   9.70  0.10
KKR55           20 45 20.8  +60 24 40   5.90  18.00  10   0.70  99.99 99.99  99.99 99.99
DDO210          20 46 51.8  -12 50 53   0.94  14.10  10   0.05  16.59  0.05  16.23  0.04
KKR56           20 48 24.1  +58 37 06   5.90  17.60  10   0.73  99.99 99.99  99.99 99.99
CEPHEUS1        20 51 10.6  +56 53 25   5.90  15.40  10   0.92  99.99 99.99  99.99 99.99
IC5052          20 52 06.3  -69 12 13   5.90  11.80   7   0.05  13.92  0.05  13.37  0.03
KKR59           21 03 24.2  +57 17 14   5.90  15.70  10   0.88  99.99 99.99  99.99 99.99
KKR60           21 05 51.3  +57 12 32   5.90  18.00  10   1.03  99.99 99.99  99.99 99.99
NGC7064         21 29 03.0  -52 46 03   9.90  13.10   5   0.01  14.15  0.05  13.89  0.03
NGC7090         21 36 28.6  -54 33 24  10.40  11.30   5   0.02  14.06  0.06  13.50  0.06
IC5152          22 02 41.9  -51 17 44   1.97  10.70  10   0.03  12.33  0.05  11.99  0.03
UGC11891        22 03 33.9  +43 44 57  10.80  15.30  10   0.35  99.99 99.99  99.99 99.99
ESO238-G005     22 22 30.0  -48 24 18   8.90  15.60  10   0.01  16.44  0.05  16.23  0.04
IC5256          22 49 45.8  -68 41 26  10.80  14.60   8   0.03  16.72  0.05  16.32  0.03
NGC7640         23 22 06.6  +40 50 43   8.90  11.90   5   0.11  99.99 99.99  99.99 99.99
UGC12588        23 24 42.4  +41 20 48   9.50  14.40   8   0.15  99.99 99.99  99.99 99.99
UGCA438         23 26 27.5  -32 23 20   2.18  14.70  10   0.01  15.31  0.05  15.26  0.03
ESO347-G017     23 26 56.0  -37 20 49   9.40  14.41   9   0.02  15.61  0.05  15.31  0.03
UGC12613        23 28 36.2  +14 44 35   0.76  12.50  10   0.07  15.71  0.06  14.94  0.06
UGC12632        23 29 58.7  +40 59 25   9.60  12.80   9   0.14  14.66  0.07  14.20  0.11
IC5332          23 34 27.4  -36 06 05   9.50  11.20   7   0.02  12.55  0.05  12.35  0.03
NGC7713         23 36 15.4  -37 56 19   9.30  11.50   7   0.02  99.99 99.99  99.99 99.99
UGC12713        23 38 14.4  +30 42 29   7.70  14.91   0   0.06  16.43  0.06  16.13  0.04
UGCA442         23 43 45.5  -31 57 22   4.27  13.60   9   0.02  14.83  0.05  14.67  0.04
ESO348-G009     23 49 23.5  -37 46 19   8.60  17.00  10   0.01  16.27  0.05  16.05  0.04
ESO149-G003     23 52 02.8  -52 34 40   6.40  15.00  10   0.01  15.66  0.05  15.59  0.03
NGC7793         23 57 49.7  -32 35 30   3.91   9.63   7   0.02  11.12  0.05  10.97  0.03
ESO410-G005     00 15 31.4  +32 10 47   2.01  14.95  -1   0.01  18.26  0.09  17.20  0.04
SCULPTOR-DE1    00 23 51.7  -24 42 18   4.19  17.80  -3   0.01  23.60 99.99  18.45  0.20
ESO294-G010     00 26 33.4  -41 51 19   1.94  15.52  -3   0.01  18.12  0.07  17.57  0.04
ESO540-G030     00 49 20.9  -18 04 32   3.33  16.46  -1   0.02  19.10  0.11  18.08  0.10
ESO540-G032     00 50 24.3  -19 54 24   3.54  16.60  -3   0.02  19.58  0.08  19.07  0.05
UGC521          00 51 12.2  +12 01 31  11.30  15.31  10   0.06  16.03  0.05  16.05  0.03
NGC0404         01 09 27.0  +35 43 04   3.05  11.51  -1   0.06  14.94  0.26  13.69  0.17
IC2049          04 12 04.3  -58 33 25  16.70  15.19   7   0.02  16.46  0.05  16.11  0.04
UGCA133         07 34 11.4  +66 53 10   3.10  15.80  -3   0.04  23.07 99.99  23.07 99.99
F8D1            09 44 47.1  +67 26 19   3.66  16.14  -3   0.10  24.37  2.74  17.12  0.13
FM2000_1        09 45 10.0  +68 45 54   3.53  17.80  -3   0.08  23.95 99.99  19.88  0.07
LEDA166101      09 50 10.5  +67 30 24   3.55  16.94  -3   0.14  22.24 99.99  18.00  0.10
ARPSLOOP        09 57 32.6  +69 17 00   3.78  16.80  10   0.09  18.49  0.09  17.97  0.05
KKH057          10 00 15.9  +63 11 06   3.90  17.95  -3   0.02  23.24 99.99  20.87  0.14
AM1001-270      10 04 03.9  -27 19 55   1.29  16.51  10   0.08  17.11  0.35  16.44  0.14
BK05N           10 04 41.1  +68 15 22   3.49  17.77  -3   0.06  23.18 99.99  20.31  0.12
UGC05442        10 07 01.9  +67 49 39   3.72  15.78  -3   0.05  23.42 99.99  18.39  0.05
IKN             10 08 05.9  +68 23 57   3.61  17.31  -3   0.06  22.90 99.99  23.06 99.99
HS98_117        10 21 25.2  +71 06 51   3.82  17.01  10   0.12  20.82 99.99  20.98 99.99
DDO078          10 26 27.4  +67 39 16   3.66  15.80  -3   0.02  22.01 99.99  22.05 99.99
BK06N           10 34 29.8  +66 00 30   3.80  16.85  -3   0.01  23.39 99.99  23.30 99.99
UGC6782         11 48 57.2  +23 50 16  14.00  15.07   9   0.03  16.85  0.16  16.48  0.09
ESO321-G014     12 13 49.6  -38 13 53   3.18  15.60  10   0.09  16.41  0.14  16.12  0.04
UGC7321         12 17 33.8  +22 32 26  20.00  14.15   7   0.03  16.10  0.05  15.46  0.03
KKH086          13 54 33.5  +04 14 35   2.59  16.99  10   0.03  19.27  0.12  18.54  0.11
KKR25           16 13 47.9  +54 22 16   1.93  16.50  -1   0.01  23.45 99.99  19.11  0.06
KKH098          23 45 34.0  +38 43 04   2.54  17.22  10   0.12  17.20  0.06  17.00  0.04
